0,0.017319
0.01,0.01699
0.02,0.016333
0.03,0.01699
0.04,0.016333
0.05,0.01699
0.06,0.016661
0.07,0.016661
0.08,0.01699
0.09,0.016333
0.1,0.016661
0.11,0.016661
0.12,0.016004
0.13,0.016333
0.14,0.01699
0.15,0.01699
0.16,0.017319
0.17,0.016333
0.18,0.016333
0.19,0.016661
0.2,0.01699
0.21,0.016661
0.22,0.016333
0.23,0.016333
0.24,0.017647
0.25,0.017319
0.26,0.016333
0.27,0.016661
0.28,0.016333
0.29,0.017319
0.3,0.017319
0.31,0.016661
0.32,0.01699
0.33,0.01699
0.34,0.016333
0.35,0.017319
0.36,0.017976
0.37,0.016661
0.38,0.01699
0.39,0.016661
0.4,0.016333
0.41,0.016661
0.42,0.016661
0.43,0.017319
0.44,0.016661
0.45,0.016333
0.46,0.016004
0.47,0.016333
0.48,0.016661
0.49,0.017319
0.5,0.016004
0.51,0.017319
0.52,0.017319
0.53,0.016333
0.54,0.016004
0.55,0.017647
0.56,0.016333
0.57,0.017647
0.58,0.01699
0.59,0.016661
0.6,0.016661
0.61,0.018633
0.62,0.016661
0.63,0.016333
0.64,0.016661
0.65,0.016333
0.66,0.017319
0.67,0.016661
0.68,0.016333
0.69,0.016661
0.7,0.017319
0.71,0.01699
0.72,0.016333
0.73,0.016333
0.74,0.01699
0.75,0.01699
0.76,0.017319
0.77,0.016333
0.78,0.016661
0.79,0.01699
0.8,0.016333
0.81,0.01699
0.82,0.016333
0.83,0.016333
0.84,0.016661
0.85,0.01699
0.86,0.016661
0.87,0.017319
0.88,0.015675
0.89,0.015675
0.9,0.017319
0.91,0.016661
0.92,0.016004
0.93,0.016004
0.94,0.015675
0.95,0.01699
0.96,0.017319
0.97,0.015675
0.98,0.016004
0.99,0.017319
1,0.015347
1.01,0.017647
1.02,0.016333
1.03,0.016661
1.04,0.016661
1.05,0.018962
1.06,0.015675
1.07,0.017319
1.08,0.016333
1.09,0.016661
1.1,0.016661
1.11,0.016333
1.12,0.016333
1.13,0.016661
1.14,0.016661
1.15,0.01699
1.16,0.016661
1.17,0.016333
1.18,0.016661
1.19,0.017319
1.2,0.01699
1.21,0.016661
1.22,0.016661
1.23,0.016333
1.24,0.017976
1.25,0.016004
1.26,0.016333
1.27,0.017319
1.28,0.016004
1.29,0.016661
1.3,0.016661
1.31,0.016661
1.32,0.016661
1.33,0.01699
1.34,0.016661
1.35,0.016333
1.36,0.017319
1.37,0.01699
1.38,0.017319
1.39,0.016004
1.4,0.016661
1.41,0.017647
1.42,0.01699
1.43,0.016661
1.44,0.017319
1.45,0.016661
1.46,0.015347
1.47,0.016333
1.48,0.016661
1.49,0.016661
1.5,0.016661
1.51,0.016661
1.52,0.016661
1.53,0.017319
1.54,0.01699
1.55,0.016661
1.56,0.016333
1.57,0.017319
1.58,0.01699
1.59,0.016661
1.6,0.017319
1.61,0.017319
1.62,0.01699
1.63,0.016004
1.64,0.016661
1.65,0.017319
1.66,0.016661
1.67,0.016004
1.68,0.017319
1.69,0.016004
1.7,0.017319
1.71,0.016004
